Feature,Value,Model,Subject
trunk_acc_std,0.0037338112611747624,DecisionTreeRegressor(random_state=2024),9
wrist_acc_min,0.0033070899741833625,DecisionTreeRegressor(random_state=2024),9
wrist_acc_mad,0.0030931231924961233,DecisionTreeRegressor(random_state=2024),9
wrist_jerk_rms,0.002249984967772845,DecisionTreeRegressor(random_state=2024),9
wrist_acc_med,0.0022402867567048426,DecisionTreeRegressor(random_state=2024),9
upperarm_jerk_med,0.0014341229616782988,DecisionTreeRegressor(random_state=2024),9
wrist_jerk_perc25,0.001213488659881777,DecisionTreeRegressor(random_state=2024),9
upperarm_jerk_mean,0.0009601228957306582,DecisionTreeRegressor(random_state=2024),9
upperarm_acc_mad,0.0009601228957306538,DecisionTreeRegressor(random_state=2024),9
trunk_acc_min,0.0008961147026819243,DecisionTreeRegressor(random_state=2024),9
upperarm_acc_std,0.0005600716891762146,DecisionTreeRegressor(random_state=2024),9
wrist_jerk_mean,0.0005600716891762146,DecisionTreeRegressor(random_state=2024),9
wrist_acc_length,0.0,DecisionTreeRegressor(random_state=2024),9
upperarm_acc_perc25,0.0,DecisionTreeRegressor(random_state=2024),9
upperarm_acc_perc75,0.0,DecisionTreeRegressor(random_state=2024),9
upperarm_jerk_std,0.0,DecisionTreeRegressor(random_state=2024),9
upperarm_jerk_min,0.0,DecisionTreeRegressor(random_state=2024),9
upperarm_jerk_perc25,0.0,DecisionTreeRegressor(random_state=2024),9
upperarm_jerk_mad,0.0,DecisionTreeRegressor(random_state=2024),9
trunk_jerk_mean,0.0,DecisionTreeRegressor(random_state=2024),9
trunk_jerk_perc75,0.0,DecisionTreeRegressor(random_state=2024),9
wrist_jerk_perc75,0.0,DecisionTreeRegressor(random_state=2024),9
wrist_acc_rms,0.0,DecisionTreeRegressor(random_state=2024),9
wrist_acc_std,0.0,DecisionTreeRegressor(random_state=2024),9
wrist_acc_max,0.0,DecisionTreeRegressor(random_state=2024),9
wrist_acc_perc25,0.0,DecisionTreeRegressor(random_state=2024),9
wrist_acc_perc75,0.0,DecisionTreeRegressor(random_state=2024),9
wrist_jerk_min,0.0,DecisionTreeRegressor(random_state=2024),9
wrist_jerk_med,0.0,DecisionTreeRegressor(random_state=2024),9
trunk_acc_rms,0.0,DecisionTreeRegressor(random_state=2024),9
trunk_jerk_med,0.0,DecisionTreeRegressor(random_state=2024),9
trunk_acc_mad,0.0,DecisionTreeRegressor(random_state=2024),9
trunk_acc_perc25,0.0,DecisionTreeRegressor(random_state=2024),9
trunk_acc_perc75,0.0,DecisionTreeRegressor(random_state=2024),9
wrist_acc_mean,0.0,DecisionTreeRegressor(random_state=2024),9
trunk_jerk_rms,0.0,DecisionTreeRegressor(random_state=2024),9
trunk_jerk_mad,0.0,DecisionTreeRegressor(random_state=2024),9
trunk_jerk_max,0.0,DecisionTreeRegressor(random_state=2024),9
pace,0.0,DecisionTreeRegressor(random_state=2024),9
wrist_jerk_max,0.0025030042799975083,PassiveAggressiveRegressor(random_state=2024),9
pace,0.0004468676417385497,PassiveAggressiveRegressor(random_state=2024),9
trunk_jerk_max,0.00044260776188704594,PassiveAggressiveRegressor(random_state=2024),9
wrist_jerk_rms,0.00034777433506467454,PassiveAggressiveRegressor(random_state=2024),9
upperarm_jerk_max,0.00032405872450235953,PassiveAggressiveRegressor(random_state=2024),9
wrist_jerk_perc75,0.000319164815932226,PassiveAggressiveRegressor(random_state=2024),9
wrist_jerk_std,0.00024937118105622814,PassiveAggressiveRegressor(random_state=2024),9
wrist_jerk_mean,0.00024557241500035597,PassiveAggressiveRegressor(random_state=2024),9
wrist_acc_length,0.00022354857143454146,PassiveAggressiveRegressor(random_state=2024),9
upperarm_jerk_perc75,0.00019704754701808236,PassiveAggressiveRegressor(random_state=2024),9
wrist_jerk_med,0.00017684496256719696,PassiveAggressiveRegressor(random_state=2024),9
upperarm_jerk_rms,0.0001662885755073661,PassiveAggressiveRegressor(random_state=2024),9
wrist_jerk_mad,0.00016002741350977571,PassiveAggressiveRegressor(random_state=2024),9
weight,0.00015448119841453436,PassiveAggressiveRegressor(random_state=2024),9
upperarm_jerk_mean,0.00014641883348003574,PassiveAggressiveRegressor(random_state=2024),9
upperarm_jerk_med,0.00013187525124831343,PassiveAggressiveRegressor(random_state=2024),9
wrist_jerk_perc25,9.094518287181492e-05,PassiveAggressiveRegressor(random_state=2024),9
upperarm_jerk_std,8.612597018238383e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_jerk_perc75,8.36986707347625e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_jerk_rms,8.157927747306524e-05,PassiveAggressiveRegressor(random_state=2024),9
upperarm_jerk_perc25,7.523400648464403e-05,PassiveAggressiveRegressor(random_state=2024),9
upperarm_jerk_mad,7.031884314566804e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_jerk_mean,6.773397320300216e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_jerk_med,5.533918446875682e-05,PassiveAggressiveRegressor(random_state=2024),9
wrist_acc_max,4.9596063352687114e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_jerk_std,4.6774492240940476e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_jerk_perc25,3.731610413779561e-05,PassiveAggressiveRegressor(random_state=2024),9
upperarm_acc_max,3.599403536999208e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_jerk_mad,3.310826426724745e-05,PassiveAggressiveRegressor(random_state=2024),9
wrist_acc_perc75,2.4939759725342267e-05,PassiveAggressiveRegressor(random_state=2024),9
upperarm_acc_min,2.3876655316224946e-05,PassiveAggressiveRegressor(random_state=2024),9
wrist_acc_rms,2.3654906769646722e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_acc_max,2.2031207139354324e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_acc_perc75,2.1912097816129294e-05,PassiveAggressiveRegressor(random_state=2024),9
upperarm_acc_perc75,2.1883954640958976e-05,PassiveAggressiveRegressor(random_state=2024),9
wrist_acc_mean,2.1660890457883694e-05,PassiveAggressiveRegressor(random_state=2024),9
wrist_acc_med,2.1116889452065452e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_acc_rms,2.080171203522662e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_acc_mean,2.075697075451784e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_acc_med,2.064967215362286e-05,PassiveAggressiveRegressor(random_state=2024),9
upperarm_acc_rms,2.043404055200114e-05,PassiveAggressiveRegressor(random_state=2024),9
upperarm_acc_mean,2.0145292017082686e-05,PassiveAggressiveRegressor(random_state=2024),9
upperarm_acc_med,1.9944588912348026e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_acc_perc25,1.949227921725207e-05,PassiveAggressiveRegressor(random_state=2024),9
trunk_acc_min,1.8276197583305192e-05,PassiveAggressiveRegressor(random_state=2024),9
upperarm_acc_perc25,1.732338345944117e-05,PassiveAggressiveRegressor(random_state=2024),9
wrist_acc_perc25,1.5999666317931847e-05,PassiveAggressiveRegressor(random_state=2024),9
wrist_acc_std,1.016188341198019e-05,PassiveAggressiveRegressor(random_state=2024),9
wrist_acc_mad,7.414052116672158e-06,PassiveAggressiveRegressor(random_state=2024),9
wrist_jerk_min,6.854939808621653e-06,PassiveAggressiveRegressor(random_state=2024),9
upperarm_jerk_min,4.874435134943971e-06,PassiveAggressiveRegressor(random_state=2024),9
upperarm_acc_std,3.5918599740122e-06,PassiveAggressiveRegressor(random_state=2024),9
wrist_acc_min,3.3546744864118162e-06,PassiveAggressiveRegressor(random_state=2024),9
trunk_jerk_min,3.188219065731527e-06,PassiveAggressiveRegressor(random_state=2024),9
upperarm_acc_mad,2.817088590139446e-06,PassiveAggressiveRegressor(random_state=2024),9
trunk_acc_std,1.5546635812296567e-06,PassiveAggressiveRegressor(random_state=2024),9
trunk_acc_mad,1.3973298046028025e-06,PassiveAggressiveRegressor(random_state=2024),9
weight,3.3965152144064246,OrthogonalMatchingPursuit(),9
pace,0.6963482194118179,OrthogonalMatchingPursuit(),9
wrist_jerk_max,0.022723926072868036,OrthogonalMatchingPursuit(),9
upperarm_jerk_max,0.014168049553361088,OrthogonalMatchingPursuit(),9
wrist_acc_length,0.0015665727942789753,OrthogonalMatchingPursuit(),9
wrist_acc_min,0.0,OrthogonalMatchingPursuit(),9
wrist_acc_max,0.0,OrthogonalMatchingPursuit(),9
trunk_jerk_max,0.0,OrthogonalMatchingPursuit(),9
trunk_jerk_med,0.0,OrthogonalMatchingPursuit(),9
trunk_jerk_perc25,0.0,OrthogonalMatchingPursuit(),9
trunk_jerk_perc75,0.0,OrthogonalMatchingPursuit(),9
upperarm_acc_mean,0.0,OrthogonalMatchingPursuit(),9
upperarm_acc_rms,0.0,OrthogonalMatchingPursuit(),9
upperarm_acc_mad,0.0,OrthogonalMatchingPursuit(),9
upperarm_acc_std,0.0,OrthogonalMatchingPursuit(),9
upperarm_acc_min,0.0,OrthogonalMatchingPursuit(),9
upperarm_acc_max,0.0,OrthogonalMatchingPursuit(),9
upperarm_acc_med,0.0,OrthogonalMatchingPursuit(),9
upperarm_acc_perc25,0.0,OrthogonalMatchingPursuit(),9
upperarm_acc_perc75,0.0,OrthogonalMatchingPursuit(),9
upperarm_jerk_mean,0.0,OrthogonalMatchingPursuit(),9
upperarm_jerk_rms,0.0,OrthogonalMatchingPursuit(),9
upperarm_jerk_mad,0.0,OrthogonalMatchingPursuit(),9
upperarm_jerk_std,0.0,OrthogonalMatchingPursuit(),9
upperarm_jerk_min,0.0,OrthogonalMatchingPursuit(),9
wrist_acc_mad,0.0,OrthogonalMatchingPursuit(),9
upperarm_jerk_med,0.0,OrthogonalMatchingPursuit(),9
upperarm_jerk_perc25,0.0,OrthogonalMatchingPursuit(),9
upperarm_jerk_perc75,0.0,OrthogonalMatchingPursuit(),9
wrist_acc_rms,0.0,OrthogonalMatchingPursuit(),9
trunk_jerk_min,0.0,OrthogonalMatchingPursuit(),9
trunk_jerk_std,0.0,OrthogonalMatchingPursuit(),9
trunk_jerk_mad,0.0,OrthogonalMatchingPursuit(),9
wrist_jerk_perc25,0.0,OrthogonalMatchingPursuit(),9
wrist_acc_med,0.0,OrthogonalMatchingPursuit(),9
wrist_acc_perc25,0.0,OrthogonalMatchingPursuit(),9
wrist_acc_perc75,0.0,OrthogonalMatchingPursuit(),9
wrist_jerk_mean,0.0,OrthogonalMatchingPursuit(),9
wrist_jerk_rms,0.0,OrthogonalMatchingPursuit(),9
wrist_jerk_mad,0.0,OrthogonalMatchingPursuit(),9
wrist_jerk_std,0.0,OrthogonalMatchingPursuit(),9
wrist_jerk_min,0.0,OrthogonalMatchingPursuit(),9
wrist_acc_std,0.0,OrthogonalMatchingPursuit(),9
wrist_jerk_med,0.0,OrthogonalMatchingPursuit(),9
wrist_jerk_perc75,0.0,OrthogonalMatchingPursuit(),9
trunk_jerk_rms,0.0,OrthogonalMatchingPursuit(),9
trunk_acc_mean,0.0,OrthogonalMatchingPursuit(),9
trunk_acc_rms,0.0,OrthogonalMatchingPursuit(),9
trunk_acc_mad,0.0,OrthogonalMatchingPursuit(),9
trunk_acc_std,0.0,OrthogonalMatchingPursuit(),9
trunk_acc_min,0.0,OrthogonalMatchingPursuit(),9
trunk_acc_max,0.0,OrthogonalMatchingPursuit(),9
trunk_acc_med,0.0,OrthogonalMatchingPursuit(),9
trunk_acc_perc25,0.0,OrthogonalMatchingPursuit(),9
trunk_acc_perc75,0.0,OrthogonalMatchingPursuit(),9
wrist_acc_mean,0.0,OrthogonalMatchingPursuit(),9
trunk_jerk_mean,0.0,OrthogonalMatchingPursuit(),9
weight,1.4653157952808833,HuberRegressor(),9
pace,0.5970651337040941,HuberRegressor(),9
upperarm_jerk_med,0.542564042345692,HuberRegressor(),9
wrist_acc_max,0.42472190529760756,HuberRegressor(),9
upperarm_jerk_perc75,0.39612489850734744,HuberRegressor(),9
upperarm_jerk_perc25,0.3823422082511453,HuberRegressor(),9
upperarm_jerk_mean,0.37281899742755636,HuberRegressor(),9
wrist_jerk_perc25,0.3027840339091404,HuberRegressor(),9
upperarm_jerk_rms,0.23961436147997572,HuberRegressor(),9
trunk_jerk_perc75,0.22772880632458345,HuberRegressor(),9
trunk_jerk_med,0.22608361250683387,HuberRegressor(),9
trunk_jerk_mean,0.2235194814023526,HuberRegressor(),9
trunk_jerk_perc25,0.22162021801409412,HuberRegressor(),9
wrist_jerk_rms,0.20443072882505764,HuberRegressor(),9
trunk_acc_max,0.2024266429917982,HuberRegressor(),9
wrist_jerk_std,0.17491287790048549,HuberRegressor(),9
upperarm_acc_min,0.16913391080997206,HuberRegressor(),9
wrist_jerk_mean,0.16378540524823376,HuberRegressor(),9
trunk_jerk_rms,0.16351088632808922,HuberRegressor(),9
wrist_jerk_mad,0.09316661474248575,HuberRegressor(),9
wrist_acc_min,0.08647268722771695,HuberRegressor(),9
wrist_jerk_med,0.0816567499121423,HuberRegressor(),9
upperarm_acc_perc25,0.07268398754758916,HuberRegressor(),9
upperarm_acc_perc75,0.07102602280016874,HuberRegressor(),9
wrist_acc_perc75,0.0701528275531668,HuberRegressor(),9
upperarm_acc_rms,0.06683767829625764,HuberRegressor(),9
upperarm_acc_mean,0.06616314539289422,HuberRegressor(),9
trunk_acc_perc25,0.06580462754524657,HuberRegressor(),9
upperarm_jerk_mad,0.06526005984228758,HuberRegressor(),9
upperarm_acc_med,0.06038163786230419,HuberRegressor(),9
wrist_acc_rms,0.059182895073268155,HuberRegressor(),9
trunk_acc_med,0.05771325171487921,HuberRegressor(),9
trunk_acc_mean,0.05725085252114641,HuberRegressor(),9
trunk_acc_rms,0.05712356741117002,HuberRegressor(),9
wrist_acc_mean,0.055464495140332505,HuberRegressor(),9
trunk_acc_min,0.05363680852130487,HuberRegressor(),9
wrist_acc_perc25,0.051488197210253245,HuberRegressor(),9
trunk_jerk_max,0.051048207828112376,HuberRegressor(),9
trunk_acc_perc75,0.048865254838038996,HuberRegressor(),9
wrist_acc_med,0.046797705990105194,HuberRegressor(),9
upperarm_jerk_max,0.046367347338614764,HuberRegressor(),9
wrist_jerk_min,0.042292575914775275,HuberRegressor(),9
upperarm_jerk_std,0.04087024233700937,HuberRegressor(),9
upperarm_jerk_min,0.03487444003476629,HuberRegressor(),9
upperarm_acc_max,0.03236410044273808,HuberRegressor(),9
wrist_acc_std,0.02461388984448579,HuberRegressor(),9
trunk_jerk_min,0.022694048319738452,HuberRegressor(),9
wrist_jerk_max,0.015128493005683884,HuberRegressor(),9
wrist_acc_mad,0.012946839902876109,HuberRegressor(),9
trunk_jerk_mad,0.011616604731662846,HuberRegressor(),9
upperarm_acc_std,0.011080652958117733,HuberRegressor(),9
wrist_jerk_perc75,0.010197106050341881,HuberRegressor(),9
trunk_acc_mad,0.006451778284811988,HuberRegressor(),9
upperarm_acc_mad,0.006250852712242093,HuberRegressor(),9
trunk_jerk_std,0.002450193380210107,HuberRegressor(),9
trunk_acc_std,0.0023832624555317566,HuberRegressor(),9
wrist_acc_length,5.870547561282541e-05,HuberRegressor(),9
error,0.0,DummyRegressor(),9
wrist_jerk_max,0.05003872191479541,Lasso(random_state=2024),9
upperarm_jerk_max,0.021342440558224436,Lasso(random_state=2024),9
wrist_acc_length,0.00022830635227496937,Lasso(random_state=2024),9
trunk_jerk_std,0.0,Lasso(random_state=2024),9
trunk_jerk_min,0.0,Lasso(random_state=2024),9
trunk_jerk_max,0.0,Lasso(random_state=2024),9
trunk_jerk_med,0.0,Lasso(random_state=2024),9
trunk_jerk_perc25,0.0,Lasso(random_state=2024),9
trunk_jerk_perc75,0.0,Lasso(random_state=2024),9
upperarm_acc_mean,0.0,Lasso(random_state=2024),9
upperarm_acc_rms,0.0,Lasso(random_state=2024),9
upperarm_acc_mad,0.0,Lasso(random_state=2024),9
upperarm_acc_std,0.0,Lasso(random_state=2024),9
upperarm_acc_min,0.0,Lasso(random_state=2024),9
upperarm_acc_max,0.0,Lasso(random_state=2024),9
upperarm_acc_med,0.0,Lasso(random_state=2024),9
trunk_jerk_rms,0.0,Lasso(random_state=2024),9
upperarm_acc_perc25,0.0,Lasso(random_state=2024),9
upperarm_acc_perc75,0.0,Lasso(random_state=2024),9
upperarm_jerk_mean,0.0,Lasso(random_state=2024),9
upperarm_jerk_rms,0.0,Lasso(random_state=2024),9
upperarm_jerk_mad,0.0,Lasso(random_state=2024),9
upperarm_jerk_std,0.0,Lasso(random_state=2024),9
upperarm_jerk_min,0.0,Lasso(random_state=2024),9
upperarm_jerk_med,0.0,Lasso(random_state=2024),9
upperarm_jerk_perc25,0.0,Lasso(random_state=2024),9
upperarm_jerk_perc75,0.0,Lasso(random_state=2024),9
weight,0.0,Lasso(random_state=2024),9
trunk_jerk_mad,0.0,Lasso(random_state=2024),9
trunk_jerk_mean,0.0,Lasso(random_state=2024),9
wrist_acc_mean,0.0,Lasso(random_state=2024),9
wrist_jerk_std,0.0,Lasso(random_state=2024),9
wrist_acc_rms,0.0,Lasso(random_state=2024),9
wrist_acc_mad,0.0,Lasso(random_state=2024),9
wrist_acc_std,0.0,Lasso(random_state=2024),9
wrist_acc_min,0.0,Lasso(random_state=2024),9
wrist_acc_max,0.0,Lasso(random_state=2024),9
wrist_acc_med,0.0,Lasso(random_state=2024),9
wrist_acc_perc25,0.0,Lasso(random_state=2024),9
wrist_acc_perc75,0.0,Lasso(random_state=2024),9
wrist_jerk_mean,0.0,Lasso(random_state=2024),9
wrist_jerk_rms,0.0,Lasso(random_state=2024),9
wrist_jerk_mad,0.0,Lasso(random_state=2024),9
wrist_jerk_min,0.0,Lasso(random_state=2024),9
trunk_acc_perc75,0.0,Lasso(random_state=2024),9
wrist_jerk_med,0.0,Lasso(random_state=2024),9
wrist_jerk_perc25,0.0,Lasso(random_state=2024),9
wrist_jerk_perc75,0.0,Lasso(random_state=2024),9
trunk_acc_mean,0.0,Lasso(random_state=2024),9
trunk_acc_rms,0.0,Lasso(random_state=2024),9
trunk_acc_mad,0.0,Lasso(random_state=2024),9
trunk_acc_std,0.0,Lasso(random_state=2024),9
trunk_acc_min,0.0,Lasso(random_state=2024),9
trunk_acc_max,0.0,Lasso(random_state=2024),9
trunk_acc_med,0.0,Lasso(random_state=2024),9
trunk_acc_perc25,0.0,Lasso(random_state=2024),9
pace,0.0,Lasso(random_state=2024),9
wrist_jerk_max,0.05003929845058712,LassoLars(random_state=2024),9
upperarm_jerk_max,0.02134297134018096,LassoLars(random_state=2024),9
wrist_acc_length,0.00022831048789129026,LassoLars(random_state=2024),9
trunk_jerk_std,0.0,LassoLars(random_state=2024),9
trunk_jerk_min,0.0,LassoLars(random_state=2024),9
trunk_jerk_max,0.0,LassoLars(random_state=2024),9
trunk_jerk_med,0.0,LassoLars(random_state=2024),9
trunk_jerk_perc25,0.0,LassoLars(random_state=2024),9
trunk_jerk_perc75,0.0,LassoLars(random_state=2024),9
upperarm_acc_mean,0.0,LassoLars(random_state=2024),9
upperarm_acc_rms,0.0,LassoLars(random_state=2024),9
upperarm_acc_mad,0.0,LassoLars(random_state=2024),9
upperarm_acc_std,0.0,LassoLars(random_state=2024),9
upperarm_acc_min,0.0,LassoLars(random_state=2024),9
upperarm_acc_max,0.0,LassoLars(random_state=2024),9
upperarm_acc_med,0.0,LassoLars(random_state=2024),9
trunk_jerk_rms,0.0,LassoLars(random_state=2024),9
upperarm_acc_perc25,0.0,LassoLars(random_state=2024),9
upperarm_acc_perc75,0.0,LassoLars(random_state=2024),9
upperarm_jerk_mean,0.0,LassoLars(random_state=2024),9
upperarm_jerk_rms,0.0,LassoLars(random_state=2024),9
upperarm_jerk_mad,0.0,LassoLars(random_state=2024),9
upperarm_jerk_std,0.0,LassoLars(random_state=2024),9
upperarm_jerk_min,0.0,LassoLars(random_state=2024),9
upperarm_jerk_med,0.0,LassoLars(random_state=2024),9
upperarm_jerk_perc25,0.0,LassoLars(random_state=2024),9
upperarm_jerk_perc75,0.0,LassoLars(random_state=2024),9
weight,0.0,LassoLars(random_state=2024),9
trunk_jerk_mad,0.0,LassoLars(random_state=2024),9
trunk_jerk_mean,0.0,LassoLars(random_state=2024),9
wrist_acc_mean,0.0,LassoLars(random_state=2024),9
wrist_jerk_std,0.0,LassoLars(random_state=2024),9
wrist_acc_rms,0.0,LassoLars(random_state=2024),9
wrist_acc_mad,0.0,LassoLars(random_state=2024),9
wrist_acc_std,0.0,LassoLars(random_state=2024),9
wrist_acc_min,0.0,LassoLars(random_state=2024),9
wrist_acc_max,0.0,LassoLars(random_state=2024),9
wrist_acc_med,0.0,LassoLars(random_state=2024),9
wrist_acc_perc25,0.0,LassoLars(random_state=2024),9
wrist_acc_perc75,0.0,LassoLars(random_state=2024),9
wrist_jerk_mean,0.0,LassoLars(random_state=2024),9
wrist_jerk_rms,0.0,LassoLars(random_state=2024),9
wrist_jerk_mad,0.0,LassoLars(random_state=2024),9
wrist_jerk_min,0.0,LassoLars(random_state=2024),9
trunk_acc_perc75,0.0,LassoLars(random_state=2024),9
wrist_jerk_med,0.0,LassoLars(random_state=2024),9
wrist_jerk_perc25,0.0,LassoLars(random_state=2024),9
wrist_jerk_perc75,0.0,LassoLars(random_state=2024),9
trunk_acc_mean,0.0,LassoLars(random_state=2024),9
trunk_acc_rms,0.0,LassoLars(random_state=2024),9
trunk_acc_mad,0.0,LassoLars(random_state=2024),9
trunk_acc_std,0.0,LassoLars(random_state=2024),9
trunk_acc_min,0.0,LassoLars(random_state=2024),9
trunk_acc_max,0.0,LassoLars(random_state=2024),9
trunk_acc_med,0.0,LassoLars(random_state=2024),9
trunk_acc_perc25,0.0,LassoLars(random_state=2024),9
pace,0.0,LassoLars(random_state=2024),9
weight,0.058010672023383,ElasticNet(random_state=2024),9
wrist_jerk_max,0.056188677129066195,ElasticNet(random_state=2024),9
upperarm_jerk_max,0.03398785098331908,ElasticNet(random_state=2024),9
wrist_acc_length,0.0002397687877892784,ElasticNet(random_state=2024),9
upperarm_acc_max,0.0,ElasticNet(random_state=2024),9
trunk_jerk_std,0.0,ElasticNet(random_state=2024),9
trunk_jerk_min,0.0,ElasticNet(random_state=2024),9
trunk_jerk_max,0.0,ElasticNet(random_state=2024),9
trunk_jerk_med,0.0,ElasticNet(random_state=2024),9
trunk_jerk_perc25,0.0,ElasticNet(random_state=2024),9
trunk_jerk_perc75,0.0,ElasticNet(random_state=2024),9
upperarm_acc_mean,0.0,ElasticNet(random_state=2024),9
upperarm_acc_rms,0.0,ElasticNet(random_state=2024),9
upperarm_acc_mad,0.0,ElasticNet(random_state=2024),9
upperarm_acc_std,0.0,ElasticNet(random_state=2024),9
upperarm_acc_min,0.0,ElasticNet(random_state=2024),9
upperarm_acc_med,0.0,ElasticNet(random_state=2024),9
trunk_jerk_rms,0.0,ElasticNet(random_state=2024),9
upperarm_acc_perc25,0.0,ElasticNet(random_state=2024),9
upperarm_acc_perc75,0.0,ElasticNet(random_state=2024),9
upperarm_jerk_mean,0.0,ElasticNet(random_state=2024),9
upperarm_jerk_rms,0.0,ElasticNet(random_state=2024),9
upperarm_jerk_mad,0.0,ElasticNet(random_state=2024),9
upperarm_jerk_std,0.0,ElasticNet(random_state=2024),9
upperarm_jerk_min,0.0,ElasticNet(random_state=2024),9
upperarm_jerk_med,0.0,ElasticNet(random_state=2024),9
upperarm_jerk_perc25,0.0,ElasticNet(random_state=2024),9
upperarm_jerk_perc75,0.0,ElasticNet(random_state=2024),9
trunk_jerk_mad,0.0,ElasticNet(random_state=2024),9
trunk_jerk_mean,0.0,ElasticNet(random_state=2024),9
wrist_acc_mean,0.0,ElasticNet(random_state=2024),9
wrist_jerk_std,0.0,ElasticNet(random_state=2024),9
wrist_acc_rms,0.0,ElasticNet(random_state=2024),9
wrist_acc_mad,0.0,ElasticNet(random_state=2024),9
wrist_acc_std,0.0,ElasticNet(random_state=2024),9
wrist_acc_min,0.0,ElasticNet(random_state=2024),9
wrist_acc_max,0.0,ElasticNet(random_state=2024),9
wrist_acc_med,0.0,ElasticNet(random_state=2024),9
wrist_acc_perc25,0.0,ElasticNet(random_state=2024),9
wrist_acc_perc75,0.0,ElasticNet(random_state=2024),9
wrist_jerk_mean,0.0,ElasticNet(random_state=2024),9
wrist_jerk_rms,0.0,ElasticNet(random_state=2024),9
wrist_jerk_mad,0.0,ElasticNet(random_state=2024),9
wrist_jerk_min,0.0,ElasticNet(random_state=2024),9
trunk_acc_perc75,0.0,ElasticNet(random_state=2024),9
wrist_jerk_med,0.0,ElasticNet(random_state=2024),9
wrist_jerk_perc25,0.0,ElasticNet(random_state=2024),9
wrist_jerk_perc75,0.0,ElasticNet(random_state=2024),9
trunk_acc_mean,0.0,ElasticNet(random_state=2024),9
trunk_acc_rms,0.0,ElasticNet(random_state=2024),9
trunk_acc_mad,0.0,ElasticNet(random_state=2024),9
trunk_acc_std,0.0,ElasticNet(random_state=2024),9
trunk_acc_min,0.0,ElasticNet(random_state=2024),9
trunk_acc_max,0.0,ElasticNet(random_state=2024),9
trunk_acc_med,0.0,ElasticNet(random_state=2024),9
trunk_acc_perc25,0.0,ElasticNet(random_state=2024),9
pace,0.0,ElasticNet(random_state=2024),9
error,0.0,KNeighborsRegressor(n_jobs=-1),9
trunk_acc_mean,64219858.40999602,Lars(random_state=2024),9
trunk_acc_rms,63907282.791154005,Lars(random_state=2024),9
upperarm_acc_rms,4735221.883649994,Lars(random_state=2024),9
upperarm_acc_mean,4498745.539904635,Lars(random_state=2024),9
trunk_acc_std,2334651.472551297,Lars(random_state=2024),9
wrist_acc_rms,1787483.0706035024,Lars(random_state=2024),9
wrist_acc_mean,1727264.1541765276,Lars(random_state=2024),9
upperarm_acc_std,574256.3374863751,Lars(random_state=2024),9
wrist_acc_std,536330.0156756312,Lars(random_state=2024),9
trunk_acc_perc25,344293.39732211165,Lars(random_state=2024),9
trunk_acc_perc75,294632.4767045057,Lars(random_state=2024),9
trunk_acc_mad,231847.21081202364,Lars(random_state=2024),9
trunk_acc_med,164584.34081332598,Lars(random_state=2024),9
upperarm_acc_mad,164095.92687569372,Lars(random_state=2024),9
upperarm_acc_med,154502.59106894495,Lars(random_state=2024),9
wrist_acc_mad,57178.4278287605,Lars(random_state=2024),9
upperarm_acc_perc75,47800.10988632715,Lars(random_state=2024),9
trunk_jerk_mad,36720.78636082606,Lars(random_state=2024),9
upperarm_acc_perc25,28399.11691864283,Lars(random_state=2024),9
upperarm_jerk_mean,25041.93312830055,Lars(random_state=2024),9
trunk_jerk_mean,22905.056168346135,Lars(random_state=2024),9
upperarm_jerk_rms,22862.120767799748,Lars(random_state=2024),9
trunk_jerk_rms,20503.365526886373,Lars(random_state=2024),9
trunk_jerk_perc25,16744.060346481303,Lars(random_state=2024),9
trunk_jerk_std,16618.628438980028,Lars(random_state=2024),9
wrist_jerk_mean,16074.534951913622,Lars(random_state=2024),9
upperarm_jerk_std,15099.860287796222,Lars(random_state=2024),9
trunk_jerk_med,13202.936948468017,Lars(random_state=2024),9
wrist_acc_med,12889.269997317544,Lars(random_state=2024),9
wrist_jerk_mad,8831.435124612264,Lars(random_state=2024),9
upperarm_jerk_mad,8249.133570371227,Lars(random_state=2024),9
wrist_jerk_rms,6166.414587530406,Lars(random_state=2024),9
wrist_jerk_med,5553.277535301276,Lars(random_state=2024),9
wrist_acc_perc75,5475.13404524106,Lars(random_state=2024),9
upperarm_jerk_med,5372.937158064197,Lars(random_state=2024),9
wrist_acc_min,5223.825645006185,Lars(random_state=2024),9
trunk_jerk_perc75,4496.789613888257,Lars(random_state=2024),9
wrist_jerk_perc25,4005.1062537013013,Lars(random_state=2024),9
wrist_jerk_std,3614.3620000997657,Lars(random_state=2024),9
upperarm_jerk_min,3494.239399016601,Lars(random_state=2024),9
