subject,experimental_condition,rpe,wrist_acc_time,wrist_acc_length,wrist_acc_mean,wrist_acc_rms,wrist_acc_mad,wrist_acc_std,wrist_acc_min,wrist_acc_max,wrist_acc_med,wrist_acc_perc25,wrist_acc_perc75,wrist_jerk_mean,wrist_jerk_rms,wrist_jerk_mad,wrist_jerk_std,wrist_jerk_min,wrist_jerk_max,wrist_jerk_med,wrist_jerk_perc25,wrist_jerk_perc75,trunk_acc_mean,trunk_acc_rms,trunk_acc_mad,trunk_acc_std,trunk_acc_min,trunk_acc_max,trunk_acc_med,trunk_acc_perc25,trunk_acc_perc75,trunk_jerk_mean,trunk_jerk_rms,trunk_jerk_mad,trunk_jerk_std,trunk_jerk_min,trunk_jerk_max,trunk_jerk_med,trunk_jerk_perc25,trunk_jerk_perc75,upperarm_acc_mean,upperarm_acc_rms,upperarm_acc_mad,upperarm_acc_std,upperarm_acc_min,upperarm_acc_max,upperarm_acc_med,upperarm_acc_perc25,upperarm_acc_perc75,upperarm_jerk_mean,upperarm_jerk_rms,upperarm_jerk_mad,upperarm_jerk_std,upperarm_jerk_min,upperarm_jerk_max,upperarm_jerk_med,upperarm_jerk_perc25,upperarm_jerk_perc75,weight,pace
1,Condition 2.5-15,0,1631983855.0,2341,1.0239453451455092,1.0512867409081164,0.176256670352748,0.2382519454630824,0.400707473400349,2.0189736246046257,1.0029379960653473,0.8723553853914773,1.1430333306008984,5.525027739823506,7.342029366901471,3.732607277799661,4.836265004526368,0.0021819431018165,38.32838111305234,4.462311936507287,1.6442146445984145,7.967128956098485,0.9947801568655894,0.9955144310679316,0.02342310547879,0.0382367167822348,0.824617203785838,1.2384541674939675,0.993050622507191,0.9813073091558656,1.0074162844325616,1.414877140747384,1.925173583735988,0.9330727503148202,1.305811892433569,0.016032626971488,9.289130492038748,1.0765122561649572,0.5026016400687952,1.888040463074112,1.015298395343512,1.02364751392128,0.0868700618558441,0.1305016326636254,0.5068639090094507,1.6267880262425567,1.00666795918906,0.9586960549104212,1.0637002113032028,3.28728098861945,4.397422557514829,2.088593543943602,2.921430502836493,0.037231293359121,31.64014148763948,2.6284824005642804,1.231511306810291,4.53716421844774,2.5,15
1,Condition 2.5-15,0,1631983879.0,2361,1.022327242679525,1.052964327987144,0.1853027929816045,0.2522059197196143,0.274933754523215,1.9645626362924804,1.0051700775925658,0.8574659861956615,1.1451127635147516,5.163019256901444,6.852462900494468,3.3441885496088,4.506449275905919,0.0772062114640543,37.523725383269664,4.201797562256516,1.7574673708326125,7.280284686260345,0.9952788295702408,0.9961126165009452,0.0238809047109197,0.0407565911153819,0.7821577892045939,1.2265429922325568,0.993327782560094,0.9826696077674548,1.0068534975382326,1.3539761366117788,1.8380338560660496,0.9157441161100632,1.24329082104482,0.0344936580731772,8.777079603184434,0.9731288567682363,0.4880396985245778,1.808787702016008,1.0169945988079871,1.0252141346195116,0.0857901361650516,0.1295882731353148,0.5520463399199746,1.577025305492832,1.0040275868470998,0.9612417137454204,1.0602692992751444,3.1835764712138706,4.181106370882301,2.0262818420155995,2.7110155986672115,0.0359048028784223,24.209334255211573,2.5793556410920093,1.195118873672401,4.436046525717034,2.5,15
1,Condition 2.5-15,1,1631983903.0,2555,1.0225277637207193,1.0560963214199504,0.1903425615999292,0.2642039609477733,0.3227882262189968,2.2356654154873485,1.0089675817724952,0.8742508204080551,1.1515984539047557,5.03945819768799,6.750574521258742,3.4085456298914503,4.492440268140819,0.0384655705679214,33.544404474887266,4.033558179920321,1.4385399653043631,7.100659807997898,0.994677548987182,0.9957313527228786,0.0262689996706112,0.0458074404118449,0.6688686978888341,1.3616854709643986,0.993023967359078,0.9800512576672532,1.0085759954132858,1.452895966603048,2.121524462299411,0.9878434601676778,1.5462520790568124,0.0327288784990248,16.81986340677617,1.0412500729929677,0.5217088746491795,1.8282095269392888,1.0166517010224874,1.025699732613882,0.0908131237866547,0.1359650532722897,0.1828468587759525,1.741706959950839,1.0056346759267096,0.9623149843972338,1.0674435652586287,3.4325289136684534,4.66478407399774,2.3040816854028234,3.1594088117291896,0.0437663384810555,28.45673012192432,2.646239659359817,1.11863557101906,4.709011282793545,2.5,15
1,Condition 2.5-15,1,1631983928.0,2301,1.011429045137256,1.040631994505269,0.1826327368384769,0.2448515663118776,0.3923474642453399,1.9291169803544057,1.0071276007801306,0.840609174659457,1.1309309047014913,5.050093672199801,6.481007195273191,3.059642694132412,4.062903543555486,0.0250050743925947,30.43893818627225,4.38233093027379,1.9623136731244692,7.093311223407507,0.994480956968586,0.9951167607394537,0.023044086585155,0.03557448142563,0.8084429508411225,1.175420225067518,0.9942521111277424,0.9805945396792984,1.0083133167658584,1.305835490355558,1.7221722434543756,0.8055415188417655,1.1230401882633023,0.0238644859071982,7.426851467746408,1.0288876424390734,0.5484105301817834,1.6554601910265094,1.0143560001372025,1.020870713717822,0.0765142927550628,0.1151724092820442,0.4072771456386865,1.5807348106601065,1.005944130318124,0.963225968973796,1.0619690687128231,2.9552300918594496,3.727704603057104,1.740673124053948,2.2725849177608013,0.018244050973562,17.5026712636964,2.545218649018266,1.2627119765853494,4.143359775795277,2.5,15
1,Condition 2.5-15,1,1631983951.0,2403,1.020179332344035,1.052464737151075,0.1889691800772412,0.2587354079353396,0.4029152747644781,2.4306110171763,1.0071434489934052,0.8455969087034505,1.14647508497575,5.285376124032332,6.750061804920731,3.131870232448261,4.199461345727472,0.0527822386998446,35.12498493294812,4.463342859422477,2.218249378126093,7.1442714918943375,0.9942238553130978,0.9952800755268476,0.0282674451514165,0.0458500719992487,0.8050600520187667,1.300211481906952,0.9930286830554084,0.9749291004553752,1.008762423856128,1.5430672644140817,2.1032258644669057,0.972161618857669,1.429459038479988,0.0406096085900509,12.300060851456209,1.1590459893859135,0.6064038368427122,1.971778346308525,1.0160224445460018,1.0239005313790484,0.0885046172720379,0.1267966122677709,0.5857733757228678,1.616768699550304,1.0048764600429108,0.9540119742281586,1.0754063904137352,3.3454279092469963,4.308720419545116,1.998121914293446,2.715926110593203,0.0666687453941578,24.528279734342057,2.750608116544872,1.3919215916072625,4.5549185950606415,2.5,15
1,Condition 2.5-15,1,1631983975.0,2379,1.0188990985049156,1.0493133646342658,0.1770771236235771,0.2508577612823379,0.165396000162865,2.1700640910575664,1.0058039060726751,0.8724177762560159,1.1187787926809367,5.250219540550594,7.699661198543009,3.636510743128598,5.63323369751302,0.0540997374359621,59.46857863855465,4.1678624617506905,1.4455155354592086,6.992227452202672,0.9943301268654144,0.9952925458389652,0.0245824142460532,0.0437682058824296,0.7598073191134452,1.3737182972721276,0.992468867869148,0.9831862548189164,1.006171735348259,1.3777835031327412,2.007967884276848,1.0132073839432247,1.4610083041670587,0.0275301538546728,12.90332078277348,0.9421733714353732,0.4204183513089962,1.7743485946525273,1.0126539365853335,1.0196737589937344,0.0786096828423174,0.1194678990410743,0.5411362545861084,1.583001606271675,1.000160712886284,0.9629246191813206,1.0544959200339572,3.0426735991884284,4.140225970040455,2.0310593642482235,2.808366976187409,0.0374163523933487,28.39688136729537,2.3934913487502896,1.0326544822629662,4.351899316758928,2.5,15
1,Condition 2.5-15,1,1631983999.0,2456,1.0149836291415013,1.0447370185741356,0.1839893570105372,0.2476058023401662,0.0639312567618694,1.949976873743046,0.9990420094840264,0.8458201178429816,1.154532865366948,5.189617409785171,6.717036981345863,3.3072412697760334,4.265427046964289,0.0310023974496162,27.0116333698567,4.320084395351323,1.972723376396376,7.3969493899732015,0.9944510072116856,0.9956926497313844,0.0266471862276468,0.0497197498105069,0.622440888261409,1.343737302658485,0.992970659777126,0.981891322445714,1.0066441614322517,1.431978404994685,2.098529873931563,1.0159178947310752,1.5343482102509214,0.0256762785901527,14.5057064228054,1.010944246665789,0.4684162016678704,1.869001393014687,1.0148650159655086,1.0235500741557226,0.0883250591235456,0.1330825494889228,0.3339399953523493,1.6812297197693251,1.0041945339749567,0.9642498376803378,1.0704903753957915,3.251949200016425,4.230761867315253,2.0642549952172478,2.7068721735173726,0.0336605608830789,22.789345521978813,2.726346931651711,1.1880537811820076,4.640283379005389,2.5,15
1,Condition 2.5-15,1,1631984024.0,2396,1.0143663619034693,1.0447251150090855,0.186486402394864,0.2500750898901516,0.4299530115595286,2.111297012920156,1.0075889953412915,0.8483131219891352,1.1472063347092982,5.116707754945876,6.651598478216999,3.2735592813928944,4.25095391711536,0.0588528378574336,28.004665152052823,4.144802292415109,1.876974886768958,7.243909760769423,0.9948332976857148,0.9958131627342844,0.024631851718181,0.0441744193253175,0.8161064197528095,1.4490532666471776,0.9932018031226442,0.981037473851691,1.0081867190905378,1.4029645812930078,2.030926276165613,0.9668536396888572,1.468758882408754,0.0063447565379021,16.487141003997166,1.0134251019741978,0.4906664274680944,1.8330390133951775,1.0153820015131123,1.0234430679006288,0.0863327481343495,0.1282262316904903,0.5910354803798258,1.5751251829913615,1.003864496179909,0.9604252337946484,1.0646994175062017,3.2433130673688093,4.1996524861429325,2.022975924620916,2.668515433432101,0.0338361189215533,18.97795700046561,2.645017963556412,1.3031642905436334,4.476068746707236,2.5,15
1,Condition 2.5-15,1,1631984047.0,2365,1.0238500469424487,1.0509707197976448,0.1725590203329929,0.2372642795509299,0.4071371987804267,2.011753942721956,0.9981791313929064,0.876725912134866,1.133126582886525,5.25632919568465,7.1313688223549,3.5611896868885338,4.820503531877939,0.0157730213243477,37.49842430037104,4.2520168716938125,1.609217712177022,7.5050415444418785,0.9951479357638492,0.9960730660176466,0.0265321594369619,0.0429292212516358,0.777710210123866,1.2689893762065212,0.9927047584420786,0.978003697459451,1.00827511802153,1.4878744654040352,2.044133672171061,1.035044675138036,1.4019784210466029,0.0068217006866306,10.511416586935692,1.0696664839533154,0.4939991984461603,2.0455937489169007,1.0163341852220515,1.0244099248708998,0.0866073200457933,0.1284036197986558,0.5728196822524335,1.6110345527708652,1.0018233228191888,0.958724777515132,1.0645264128129328,3.1661902333411267,4.031535279427855,1.9132621555130047,2.496227547050233,0.0104416610576214,17.035033776190403,2.698563652009068,1.3130381966606384,4.443769932509535,2.5,15
1,Condition 2.5-15,1,1631984072.0,2500,1.026690004214712,1.0610574840248328,0.1967576951367403,0.2679166500672485,0.3055782829474953,2.288590078724199,1.0062578770682378,0.8541763145205631,1.1461879951052751,5.692841934955258,7.858934088720688,3.863075572567096,5.419054057091893,0.0278457182328731,46.63174857074984,4.538308537958637,1.8112675443363235,7.846813347359323,0.9955631877808928,0.9964275698411974,0.0241261000036325,0.0415033744075844,0.792311548285458,1.2744616665726816,0.993193434322973,0.98206805618135,1.0056630117433083,1.4358271450635094,2.089343793696477,1.0311970768536536,1.518117300707894,0.0287302013173829,12.51948064136472,1.0038259015522686,0.4521602823171667,1.8141672071189223,1.0199052660334658,1.02866128450495,0.0875955421588995,0.1339569495857386,0.5349931747180878,1.6334212183084056,1.0031108348981497,0.9653906123559892,1.061560810835145,3.451619932085448,4.636488066660979,2.3364302486821678,3.0963168188057493,0.0231089981446651,21.795511007565658,2.7415105339191568,1.1290939138182934,4.898539970192951,2.5,15
1,Condition 2.5-15,1,1631984096.0,2257,1.027044896180224,1.060119115399539,0.1925570154475206,0.2627963452086896,0.4546733817135454,2.1760022964651253,1.0043097556542548,0.8551029646831226,1.148168481259869,5.766695418582475,7.801468050948565,3.9309621572844096,5.255508612058547,0.0838493184544396,33.67682928639323,4.352343157617368,2.0513678773576416,7.857423286020541,0.9949130843034086,0.9958185089379707,0.0251446262055237,0.0424647664181333,0.8115207921934761,1.257606597376821,0.9923295097513531,0.9822257711346956,1.0061843957394228,1.4340213243911903,2.002437732674581,1.0205730767345522,1.3979291614626597,0.0187418137206695,10.165298158528923,0.9935600737568492,0.457923578350174,1.9818813071017256,1.0174279379796367,1.0268586530774717,0.0928253742033433,0.1388799125576894,0.4504163525466947,1.6597621756920076,1.001509678955168,0.9546186595172544,1.077006493876692,3.2740655250127086,4.4994058402771016,2.133218712916509,3.086968070096419,0.0256777627418128,24.424956548665516,2.671463871181299,1.1197870409066282,4.315900430260081,2.5,15
1,Condition 2.5-15,1,1631984184.0,2297,1.0215668654857264,1.0533091058322013,0.1972560777272042,0.2566902743920451,0.3911019704735184,1.9342517018363337,0.998368783174021,0.8404350616792612,1.1743238750011216,5.375338990029645,6.8331355007459145,3.274390683596046,4.219623964688051,0.0619501651257516,26.23609196729329,4.4953563899242655,2.23775954755242,7.430510088537602,0.9947874152160272,0.99584955988602,0.0276402126308622,0.0459920138146355,0.8063432199153925,1.4306345946373982,0.9920753434501942,0.9779244931232453,1.007513683931784,1.514781366228379,2.084627365491416,1.0089509874016247,1.432481202232327,0.0100912519241257,13.349861616155698,1.0946956183811167,0.5413584855154914,2.0116129610373266,1.0190249752635143,1.029480384867295,0.102194929732574,0.1463806373692856,0.4464301257383823,1.7215996631628203,1.002415395909974,0.9432899294483068,1.0809029788151263,3.69812743243689,5.166401550502569,2.2831868431224764,3.608494109985804,0.0304397263425264,38.78811992380346,3.002909089709651,1.4905760857612482,4.793428468692018,2.5,15
1,Condition 2.5-15,1,1631984207.0,2422,1.0176573533426865,1.047835984579138,0.1816225391900638,0.2497188596802081,0.3872449196891453,2.091558699293401,1.0123277060452656,0.8656624311007158,1.130420713845352,4.917204074872879,6.61434747153851,3.384937509226241,4.4247919301359,0.0667846075418313,35.06152568998136,3.802618635369437,1.5035412622551023,7.07967637953398,0.9942395339587652,0.9953359566151246,0.0262052302687,0.0467152724865841,0.7266276298246452,1.3899478528684628,0.9930035840910324,0.9811362301918704,1.0078677309278985,1.4289359862709343,2.053130004631341,1.014607432004796,1.4745788881090804,0.0256958896815594,11.603926851393512,0.985959982243922,0.4586338033815077,1.87637958840501,1.0143916721093116,1.0239178645467606,0.0879137623787972,0.1393748516364902,0.0939481297111839,1.7850338418990972,1.0034160782166404,0.9708853592111903,1.066544184793213,3.232268569659999,4.67161886041995,2.2277058637235614,3.3735980329985944,0.0377479148862304,32.34499114352325,2.4083639372824472,1.0406802025393016,4.27497234526596,2.5,15
1,Condition 2.5-15,1,1631984233.0,2771,1.0202660126007737,1.046768234318622,0.1645185292674561,0.2340956566117943,0.1644604088068482,1.9800776679166496,1.0055006738300951,0.8916521635804343,1.1108277924858356,4.811024070748223,6.653799348202654,3.399626545178094,4.5972516812471405,0.0630325953932699,37.86480142859417,3.7783461040128574,1.2344584061668282,6.969001633010324,0.9951801271622452,0.9959869117983792,0.0248520526885217,0.0400876903590408,0.8190561170783307,1.1976449547013843,0.9937546365813152,0.98146585421918,1.0073897839494586,1.267994699216711,1.726004740317107,0.8537988028518438,1.1712288558266697,0.0206179696003181,8.562820070043898,0.9403901074191988,0.44104631070854,1.6926182071185183,1.0146076838953677,1.0228662485667297,0.085472741158475,0.1297408371561798,0.5030249349420893,1.6627472358871207,1.0059770984346783,0.9617406177142828,1.0614842995179767,2.899525600748022,3.749478420229486,1.8379255417690556,2.377683882692269,0.0239779349752058,15.303776343406032,2.45568142432674,1.0363109045368415,4.113105873942193,2.5,15
1,Condition 2.5-15,1,1631984259.0,2413,1.0115364970818683,1.0408657526163625,0.1796675666538875,0.2453984243774272,0.4835597518459519,2.06990559006008,1.003123337703789,0.8487304642460888,1.117510385119127,4.564332638378339,6.047006547018818,3.074172384457588,3.967326721938675,0.0390997443264978,29.642895531893068,3.704503373137924,1.3268168932530389,6.717433521690491,0.9938403929767898,0.9946285053253204,0.0222221865225017,0.0395952853064728,0.782162496166729,1.3281879757232369,0.9927771067919924,0.9816112794216983,1.0043322830267087,1.214037313412994,1.741238197689358,0.8420267971577907,1.248467091086153,0.022794486208266,9.770805306368224,0.8823260439223419,0.3947859474016875,1.5711869375384249,1.013858477789252,1.0206078150518825,0.0744514094872157,0.1172049148710807,0.5695481128768718,1.5346113439814189,1.0024288995664243,0.9727988659006632,1.0469832236204488,2.865561761251728,3.7845681941256086,1.8625928703510568,2.4726599147108623,0.0294007061117684,16.591059783871135,2.337782622682304,0.9765379059028604,4.0503697799009295,2.5,15
